transaction_id,product_id,gender,generation,promo_item_yn,product_group,line_item_amount,period,price_evalution
1111,78,F,Young,"N",Food,4.5,Morning,Average
1111,81,F,Young,"N",Merchandise,28.0,Morning,Expensive
1116,26,M,Middle aged,"N",Beverages,6.0,Morning,Average
1116,71,M,Middle aged,"N",Food,3.75,Morning,Cheap
1122,57,F,Middle aged,"N",Beverages,6.2,Morning,Average
1134,59,N,Middle aged,"N",Beverages,9.0,Morning,Expensive
1140,26,F,Middle aged,"N",Beverages,6.0,Morning,Average
1155,40,M,Senior,"N",Beverages,3.75,Morning,Cheap
1155,84,M,Senior,"N",Add-ons,0.8,Morning,Cheap
1178,26,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
1178,73,F,Middle aged,"N",Food,3.75,Morning,Cheap
1239,29,M,Senior,"N",Beverages,2.5,Evening,Cheap
1272,55,N,Senior,"N",Beverages,8.0,Evening,Average
1282,30,M,Senior,"N",Beverages,6.0,Evening,Average
1297,52,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
1325,48,M,Middle aged,"N",Beverages,5.0,Evening,Average
1328,54,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
1328,73,M,Middle aged,"N",Food,3.75,Evening,Cheap
1331,29,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
1342,82,F,Middle aged,"N",Merchandise,12.0,Evening,Expensive
1353,41,M,Middle aged,"N",Beverages,8.5,Evening,Expensive
1353,77,M,Middle aged,"N",Food,3.0,Evening,Cheap
1356,31,M,Young,"N",Beverages,2.2,Evening,Cheap
1418,69,F,Middle aged,"N",Food,3.25,Evening,Cheap
1418,81,F,Middle aged,"N",Merchandise,28.0,Evening,Expensive
1467,40,F,Young,"N",Beverages,3.75,Evening,Cheap
1467,14,F,Young,"N",Whole Bean/Teas,8.95,Evening,Expensive
1515,48,F,Young,"N",Beverages,2.5,Evening,Cheap
1519,56,F,Young,"N",Beverages,5.1,Evening,Average
1519,74,F,Young,"N",Food,3.5,Evening,Cheap
1557,30,F,Senior,"N",Beverages,6.0,Evening,Average
1574,51,M,Senior,"N",Beverages,3.0,Evening,Cheap
1580,24,N,Middle aged,"N",Beverages,3.0,Evening,Cheap
1630,30,F,Senior,"N",Beverages,6.0,Evening,Average
1634,72,M,Middle aged,"N",Food,3.25,Evening,Cheap
1636,29,N,Young,"N",Beverages,2.5,Evening,Cheap
1639,61,M,Young,"N",Beverages,4.75,Evening,Average
1653,38,F,Senior,"N",Beverages,3.75,Evening,Cheap
1674,48,M,Senior,"N",Beverages,2.5,Evening,Cheap
1705,34,N,Senior,"N",Beverages,4.9,Evening,Average
1723,57,N,Young,"N",Beverages,3.1,Evening,Cheap
1739,45,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
1752,38,M,Senior,"N",Beverages,3.75,Evening,Cheap
1752,64,M,Senior,"N",Add-ons,0.8,Evening,Cheap
1759,51,F,Young,"N",Beverages,6.0,Evening,Average
1797,55,F,Senior,"N",Beverages,8.0,Evening,Average
1797,7,F,Senior,"N",Whole Bean/Teas,19.75,Evening,Expensive
1815,26,M,Young,"N",Beverages,3.0,Evening,Cheap
1815,74,M,Young,"N",Food,3.5,Evening,Cheap
1863,32,M,Young,"N",Beverages,3.0,Evening,Cheap
1922,29,M,Senior,"N",Beverages,2.5,Evening,Cheap
1927,55,F,Middle aged,"N",Beverages,8.0,Evening,Average
1936,37,F,Senior,"N",Beverages,6.0,Morning,Average
1941,23,N,Senior,"N",Beverages,2.5,Evening,Cheap
1941,75,N,Senior,"N",Food,3.5,Evening,Cheap
1956,58,M,Young,"N",Beverages,3.5,Evening,Cheap
19,39,F,Senior,"N",Beverages,4.25,Morning,Average
19,65,F,Senior,"N",Add-ons,1.6,Morning,Cheap
31,42,N,Young,"N",Beverages,2.5,Morning,Cheap
50,40,F,Middle aged,"N",Beverages,7.5,Morning,Average
115,44,M,Young,"N",Beverages,2.5,Morning,Cheap
147,33,F,Senior,"N",Beverages,7.0,Morning,Average
216,52,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
218,27,F,Middle aged,"N",Beverages,7.0,Morning,Average
259,39,F,Senior,"N",Beverages,4.25,Morning,Average
259,63,F,Senior,"N",Add-ons,0.8,Morning,Cheap
316,35,M,Young,"N",Beverages,6.2,Morning,Average
316,74,M,Young,"N",Food,3.5,Morning,Cheap
333,48,F,Young,"N",Beverages,2.5,Morning,Cheap
384,61,N,Middle aged,"N",Beverages,9.5,Morning,Expensive
430,26,N,Young,"N",Beverages,6.0,Morning,Average
463,23,M,Senior,"N",Beverages,2.5,Morning,Cheap
466,32,N,Young,"N",Beverages,6.0,Morning,Average
466,13,N,Young,"N",Whole Bean/Teas,8.95,Morning,Expensive
467,44,F,Senior,"N",Beverages,5.0,Morning,Average
470,48,N,Middle aged,"N",Beverages,5.0,Morning,Average
498,35,N,Middle aged,"N",Beverages,3.1,Morning,Cheap
541,39,F,Young,"N",Beverages,4.25,Morning,Average
541,84,F,Young,"N",Add-ons,0.8,Morning,Cheap
551,55,F,Middle aged,"N",Beverages,8.0,Morning,Average
590,56,N,Young,"N",Beverages,2.55,Morning,Cheap
596,30,N,Young,"N",Beverages,6.0,Morning,Average
598,45,N,Young,"N",Beverages,6.0,Morning,Average
648,58,F,Young,"N",Beverages,7.0,Morning,Average
688,51,F,Senior,"N",Beverages,6.0,Morning,Average
736,47,N,Young,"N",Beverages,3.0,Morning,Cheap
738,57,F,Middle aged,"N",Beverages,6.2,Morning,Average
756,39,N,Middle aged,"N",Beverages,8.5,Morning,Expensive
756,64,N,Middle aged,"N",Add-ons,0.8,Morning,Cheap
764,11,M,Young,"N",Whole Bean/Teas,8.95,Morning,Expensive
776,54,N,Middle aged,"N",Beverages,2.5,Morning,Cheap
788,33,F,Senior,"N",Beverages,10.5,Morning,Expensive
918,57,N,Young,"N",Beverages,3.1,Morning,Cheap
918,77,N,Young,"N",Food,3.0,Morning,Cheap
943,56,F,Middle aged,"N",Beverages,2.55,Morning,Cheap
946,37,F,Senior,"N",Beverages,3.0,Morning,Cheap
946,63,F,Senior,"N",Add-ons,0.8,Morning,Cheap
963,25,F,Middle aged,"N",Beverages,2.2,Morning,Cheap
963,75,F,Middle aged,"N",Food,3.5,Morning,Cheap
998,40,M,Senior,"N",Beverages,3.75,Morning,Cheap
1005,38,N,Middle aged,"N",Beverages,3.75,Morning,Cheap
1005,65,N,Middle aged,"N",Add-ons,0.8,Morning,Cheap
1011,35,F,Middle aged,"N",Beverages,3.1,Morning,Cheap
1041,55,F,Young,"N",Beverages,8.0,Morning,Average
1051,54,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
1080,32,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
1084,41,M,Middle aged,"N",Beverages,4.25,Morning,Average
1084,64,M,Middle aged,"N",Add-ons,0.8,Morning,Cheap
1094,47,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
1113,30,F,Middle aged,"N",Beverages,6.0,Morning,Average
1113,73,F,Middle aged,"N",Food,3.75,Morning,Cheap
1154,56,F,Senior,"N",Beverages,5.1,Morning,Average
1167,25,M,Senior,"N",Beverages,2.2,Morning,Cheap
1174,60,N,Young,"N",Beverages,7.5,Morning,Average
1197,33,M,Senior,"N",Beverages,3.5,Morning,Cheap
1216,24,M,Middle aged,"N",Beverages,6.0,Morning,Average
1224,56,F,Middle aged,"N",Beverages,2.55,Morning,Cheap
1247,61,F,Senior,"N",Beverages,4.75,Evening,Average
1247,75,F,Senior,"N",Food,3.5,Evening,Cheap
1294,37,F,Middle aged,"N",Beverages,6.0,Evening,Average
1294,63,F,Middle aged,"N",Add-ons,0.8,Evening,Cheap
1305,35,M,Middle aged,"N",Beverages,6.2,Morning,Average
1317,78,F,Young,"N",Food,4.5,Evening,Average
1339,43,M,Middle aged,"N",Beverages,6.0,Morning,Average
1359,43,N,Middle aged,"N",Beverages,3.0,Evening,Cheap
1359,4,N,Middle aged,"N",Whole Bean/Teas,20.45,Evening,Expensive
1399,44,N,Middle aged,"N",Beverages,5.0,Evening,Average
1416,28,N,Middle aged,"N",Beverages,2.0,Evening,Cheap
1430,30,F,Senior,"N",Beverages,3.0,Evening,Cheap
1433,69,F,Young,"N",Food,3.25,Evening,Cheap
1433,13,F,Young,"N",Whole Bean/Teas,8.95,Evening,Expensive
1439,54,M,Senior,"N",Beverages,5.0,Morning,Average
1439,74,M,Senior,"N",Food,3.5,Morning,Cheap
1463,47,M,Middle aged,"N",Beverages,6.0,Evening,Average
1463,79,M,Middle aged,"N",Food,3.75,Evening,Cheap
1477,74,N,Middle aged,"N",Food,3.5,Morning,Cheap
1519,44,F,Young,"N",Beverages,5.0,Morning,Average
1525,48,N,Middle aged,"N",Beverages,5.0,Evening,Average
1548,46,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
1548,69,N,Middle aged,"N",Food,3.25,Evening,Cheap
1552,49,F,Senior,"N",Beverages,6.0,Evening,Average
1593,41,F,Young,"N",Beverages,4.25,Evening,Average
1593,64,F,Young,"N",Add-ons,0.8,Evening,Cheap
1652,53,N,Middle aged,"N",Beverages,6.0,Evening,Average
1655,84,N,Young,"N",Add-ons,0.8,Evening,Cheap
1672,35,N,Middle aged,"N",Beverages,3.1,Evening,Cheap
1739,40,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
1739,84,M,Middle aged,"N",Add-ons,1.6,Evening,Cheap
1756,34,F,Young,"N",Beverages,4.9,Evening,Average
1759,25,N,Young,"N",Beverages,2.2,Evening,Cheap
1771,23,M,Senior,"N",Beverages,2.5,Evening,Cheap
1771,78,M,Senior,"N",Food,4.5,Evening,Average
1789,40,N,Young,"N",Beverages,3.75,Evening,Cheap
1789,63,N,Young,"N",Add-ons,0.8,Evening,Cheap
1789,75,N,Young,"N",Food,3.5,Evening,Cheap
1819,32,M,Middle aged,"N",Beverages,6.0,Evening,Average
1819,83,M,Middle aged,"N",Merchandise,14.0,Evening,Expensive
1825,58,M,Senior,"N",Beverages,3.5,Evening,Cheap
1825,7,M,Senior,"N",Whole Bean/Teas,19.75,Evening,Expensive
1838,28,N,Middle aged,"N",Beverages,2.0,Evening,Cheap
1863,22,F,Middle aged,"N",Beverages,2.0,Morning,Cheap
1865,52,N,Young,"N",Beverages,5.0,Evening,Average
1873,45,M,Senior,"N",Beverages,6.0,Evening,Average
1873,20,M,Senior,"N",Whole Bean/Teas,7.6,Evening,Average
1885,45,F,Senior,"N",Beverages,3.0,Evening,Cheap
1888,39,F,Senior,"N",Beverages,4.25,Evening,Average
1888,84,F,Senior,"N",Add-ons,0.8,Evening,Cheap
1888,73,F,Senior,"N",Food,3.75,Evening,Cheap
1929,54,N,Young,"N",Beverages,2.5,Evening,Cheap
1962,26,N,Middle aged,"N",Beverages,3.0,Evening,Cheap
1980,55,N,Middle aged,"N",Beverages,8.0,Morning,Average
1990,51,F,Young,"N",Beverages,3.0,Evening,Cheap
2013,44,F,Senior,"N",Beverages,2.5,Evening,Cheap
2038,45,N,Young,"N",Beverages,3.0,Evening,Cheap
2049,57,M,Middle aged,"N",Beverages,3.1,Evening,Cheap
2057,29,N,Young,"N",Beverages,2.5,Morning,Cheap
2057,70,N,Young,"N",Food,3.25,Morning,Cheap
2057,5,N,Young,"N",Whole Bean/Teas,15.0,Morning,Expensive
2062,25,N,Young,"N",Beverages,4.4,Evening,Average
2068,32,N,Young,"N",Beverages,6.0,Evening,Average
2068,74,N,Young,"N",Food,3.5,Evening,Cheap
2087,28,M,Middle aged,"N",Beverages,2.0,Evening,Cheap
2089,49,F,Senior,"N",Beverages,3.0,Evening,Cheap
2089,71,F,Senior,"N",Food,3.75,Evening,Cheap
2093,69,N,Young,"N",Food,3.25,Evening,Cheap
2102,38,F,Middle aged,"N",Beverages,3.75,Evening,Cheap
2102,64,F,Middle aged,"N",Add-ons,1.6,Evening,Cheap
2102,70,F,Middle aged,"N",Food,3.25,Evening,Cheap
13,79,F,Middle aged,"N",Food,3.75,Morning,Cheap
39,28,F,Middle aged,"N",Beverages,4.0,Morning,Cheap
48,46,F,Middle aged,"N",Beverages,5.0,Morning,Average
58,75,F,Senior,"N",Food,3.5,Morning,Cheap
133,38,M,Senior,"N",Beverages,7.5,Morning,Average
133,65,M,Senior,"N",Add-ons,0.8,Morning,Cheap
154,46,M,Young,"N",Beverages,5.0,Morning,Average
316,87,M,Young,"N",Beverages,6.0,Morning,Average
316,77,M,Young,"N",Food,3.0,Morning,Cheap
340,87,M,Senior,"N",Beverages,6.0,Morning,Average
387,25,F,Middle aged,"N",Beverages,4.4,Morning,Average
387,70,F,Middle aged,"N",Food,3.25,Morning,Cheap
417,87,M,Middle aged,"Y",Beverages,2.1,Morning,Cheap
417,73,M,Middle aged,"N",Food,3.75,Morning,Cheap
417,72,M,Middle aged,"Y",Food,3.25,Morning,Cheap
423,71,F,Middle aged,"N",Food,3.75,Morning,Cheap
440,48,F,Senior,"N",Beverages,2.5,Morning,Cheap
463,42,F,Senior,"N",Beverages,5.0,Morning,Average
463,75,F,Senior,"N",Food,3.5,Morning,Cheap
483,33,M,Young,"N",Beverages,3.5,Morning,Cheap
499,10,F,Senior,"N",Whole Bean/Teas,10.0,Morning,Expensive
531,35,M,Middle aged,"N",Beverages,6.2,Morning,Average
549,87,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
590,50,M,Senior,"N",Beverages,2.5,Morning,Cheap
590,77,M,Senior,"N",Food,3.0,Morning,Cheap
595,54,M,Middle aged,"N",Beverages,5.0,Morning,Average
619,25,M,Middle aged,"N",Beverages,2.2,Morning,Cheap
635,56,F,Senior,"N",Beverages,5.1,Morning,Average
651,57,M,Senior,"N",Beverages,3.1,Morning,Cheap
673,27,F,Senior,"N",Beverages,7.0,Morning,Average
699,36,M,Young,"N",Beverages,3.75,Morning,Cheap
701,41,M,Middle aged,"N",Beverages,8.5,Morning,Expensive
701,11,M,Middle aged,"N",Whole Bean/Teas,8.95,Morning,Expensive
747,29,N,Young,"N",Beverages,2.5,Morning,Cheap
747,5,N,Young,"N",Whole Bean/Teas,15.0,Morning,Expensive
769,38,F,Senior,"N",Beverages,3.75,Morning,Cheap
769,84,F,Senior,"N",Add-ons,1.6,Morning,Cheap
792,57,M,Senior,"N",Beverages,6.2,Morning,Average
792,19,M,Senior,"N",Whole Bean/Teas,6.4,Morning,Average
793,47,M,Senior,"N",Beverages,3.0,Morning,Cheap
793,69,M,Senior,"N",Food,3.25,Morning,Cheap
797,31,M,Senior,"N",Beverages,2.2,Morning,Cheap
797,79,M,Senior,"N",Food,3.75,Morning,Cheap
800,55,N,Young,"N",Beverages,8.0,Morning,Average
800,78,N,Young,"N",Food,4.5,Morning,Average
801,59,M,Young,"N",Beverages,4.5,Morning,Average
858,40,F,Middle aged,"N",Beverages,3.75,Morning,Cheap
858,65,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
858,18,F,Middle aged,"N",Whole Bean/Teas,10.95,Morning,Expensive
909,22,N,Young,"N",Beverages,4.0,Morning,Cheap
909,3,N,Young,"N",Whole Bean/Teas,14.75,Morning,Expensive
915,27,F,Middle aged,"N",Beverages,7.0,Morning,Average
934,44,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
939,56,F,Middle aged,"N",Beverages,5.1,Morning,Average
939,6,F,Middle aged,"N",Whole Bean/Teas,21.0,Morning,Expensive
940,13,M,Middle aged,"N",Whole Bean/Teas,8.95,Morning,Expensive
990,42,F,Senior,"N",Beverages,2.5,Morning,Cheap
996,43,N,Young,"N",Beverages,3.0,Morning,Cheap
997,28,N,Young,"N",Beverages,4.0,Morning,Cheap
1007,37,N,Young,"N",Beverages,3.0,Morning,Cheap
1007,64,N,Young,"N",Add-ons,1.6,Morning,Cheap
1018,39,M,Senior,"N",Beverages,4.25,Morning,Average
1035,87,M,Young,"Y",Beverages,2.1,Morning,Cheap
1035,72,M,Young,"Y",Food,3.25,Morning,Cheap
1051,55,F,Young,"N",Beverages,8.0,Morning,Average
1073,30,F,Young,"N",Beverages,3.0,Morning,Cheap
1087,44,M,Young,"N",Beverages,2.5,Morning,Cheap
1111,47,N,Young,"N",Beverages,3.0,Morning,Cheap
1179,23,F,Middle aged,"N",Beverages,5.0,Morning,Average
1240,44,N,Young,"N",Beverages,5.0,Morning,Average
1262,37,F,Middle aged,"N",Beverages,6.0,Morning,Average
1262,65,F,Middle aged,"N",Add-ons,0.8,Morning,Cheap
1309,47,F,Senior,"N",Beverages,6.0,Morning,Average
1340,51,F,Senior,"N",Beverages,3.0,Morning,Cheap
1341,29,N,Young,"N",Beverages,2.5,Morning,Cheap
1342,42,M,Senior,"N",Beverages,5.0,Morning,Average
1373,58,F,Senior,"N",Beverages,7.0,Morning,Average
1401,31,N,Young,"N",Beverages,4.4,Morning,Average
1421,38,F,Middle aged,"N",Beverages,3.75,Morning,Cheap
1429,53,N,Young,"N",Beverages,6.0,Morning,Average
1445,30,M,Young,"N",Beverages,3.0,Morning,Cheap
1483,47,F,Senior,"N",Beverages,3.0,Morning,Cheap
1485,54,N,Young,"N",Beverages,5.0,Morning,Average
1499,40,M,Middle aged,"N",Beverages,7.5,Evening,Average
1506,23,N,Young,"N",Beverages,2.5,Evening,Cheap
1507,43,F,Senior,"N",Beverages,3.0,Morning,Cheap
1510,59,M,Senior,"N",Beverages,4.5,Evening,Average
1515,38,N,Young,"N",Beverages,7.5,Evening,Average
1515,65,N,Young,"N",Add-ons,0.8,Evening,Cheap
1566,87,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1617,59,F,Senior,"N",Beverages,9.0,Evening,Expensive
1618,35,M,Middle aged,"N",Beverages,6.2,Evening,Average
1620,52,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
1656,54,M,Senior,"N",Beverages,5.0,Evening,Average
1663,59,M,Young,"N",Beverages,9.0,Evening,Expensive
1695,42,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
1697,48,M,Senior,"N",Beverages,2.5,Evening,Cheap
1710,42,F,Senior,"N",Beverages,5.0,Evening,Average
1750,29,F,Senior,"N",Beverages,2.5,Evening,Cheap
1765,1,F,Senior,"N",Whole Bean/Teas,18.0,Evening,Expensive
1786,47,F,Young,"N",Beverages,6.0,Evening,Average
1810,25,F,Senior,"N",Beverages,2.2,Evening,Cheap
1864,61,F,Young,"N",Beverages,4.75,Evening,Average
1896,52,M,Senior,"N",Beverages,2.5,Evening,Cheap
1940,34,M,Young,"N",Beverages,4.9,Evening,Average
1977,26,N,Young,"N",Beverages,6.0,Evening,Average
1993,36,F,Middle aged,"N",Beverages,3.75,Evening,Cheap
2018,36,F,Young,"N",Beverages,7.5,Evening,Average
2026,41,F,Senior,"N",Beverages,8.5,Evening,Expensive
2026,74,F,Senior,"N",Food,3.5,Evening,Cheap
2032,36,F,Senior,"N",Beverages,3.75,Evening,Cheap
2040,40,F,Young,"N",Beverages,3.75,Evening,Cheap
2047,40,N,Young,"N",Beverages,7.5,Evening,Average
2047,74,N,Young,"N",Food,3.5,Evening,Cheap
2075,44,F,Senior,"N",Beverages,5.0,Evening,Average
2084,45,N,Young,"N",Beverages,3.0,Evening,Cheap
2133,87,N,Young,"Y",Beverages,2.1,Evening,Cheap
2133,72,N,Young,"Y",Food,3.25,Evening,Cheap
2133,4,N,Young,"N",Whole Bean/Teas,20.45,Evening,Expensive
2134,37,M,Senior,"N",Beverages,6.0,Evening,Average
2134,75,M,Senior,"N",Food,3.5,Evening,Cheap
2139,35,F,Young,"N",Beverages,6.2,Evening,Average
2139,69,F,Young,"N",Food,3.25,Evening,Cheap
2198,73,F,Middle aged,"N",Food,3.75,Evening,Cheap
2208,61,F,Young,"N",Beverages,9.5,Evening,Expensive
2213,87,N,Young,"N",Beverages,6.0,Evening,Average
12,56,F,Senior,"N",Beverages,5.1,Morning,Average
27,41,M,Middle aged,"N",Beverages,4.25,Morning,Average
27,64,M,Middle aged,"N",Add-ons,0.8,Morning,Cheap
27,70,M,Middle aged,"N",Food,3.25,Morning,Cheap
27,6,M,Middle aged,"N",Whole Bean/Teas,21.0,Morning,Expensive
28,38,N,Young,"N",Beverages,3.75,Morning,Cheap
28,63,N,Young,"N",Add-ons,0.8,Morning,Cheap
67,28,F,Middle aged,"N",Beverages,2.0,Morning,Cheap
98,28,N,Middle aged,"N",Beverages,2.0,Morning,Cheap
99,43,F,Senior,"N",Beverages,3.0,Morning,Cheap
107,78,F,Senior,"N",Food,4.5,Morning,Average
119,26,F,Senior,"N",Beverages,3.0,Morning,Cheap
129,47,N,Middle aged,"N",Beverages,6.0,Morning,Average
163,74,F,Young,"N",Food,3.5,Morning,Cheap
176,42,F,Middle aged,"N",Beverages,5.0,Morning,Average
194,44,F,Senior,"N",Beverages,5.0,Morning,Average
195,31,F,Senior,"N",Beverages,4.4,Morning,Average
195,72,F,Senior,"N",Food,3.25,Morning,Cheap
248,55,F,Senior,"N",Beverages,4.0,Morning,Cheap
249,40,N,Young,"N",Beverages,3.75,Morning,Cheap
254,56,N,Young,"N",Beverages,5.1,Morning,Average
347,30,M,Senior,"N",Beverages,6.0,Morning,Average
369,22,N,Middle aged,"N",Beverages,2.0,Morning,Cheap
372,44,N,Young,"N",Beverages,5.0,Morning,Average
372,71,N,Young,"N",Food,3.75,Morning,Cheap
399,41,M,Middle aged,"N",Beverages,4.25,Morning,Average
399,64,M,Middle aged,"N",Add-ons,1.6,Morning,Cheap
413,43,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
434,41,F,Senior,"N",Beverages,8.5,Morning,Expensive
434,63,F,Senior,"N",Add-ons,1.6,Morning,Cheap
485,27,F,Middle aged,"N",Beverages,7.0,Morning,Average
486,22,F,Young,"N",Beverages,2.0,Morning,Cheap
525,45,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
528,87,M,Middle aged,"N",Beverages,6.0,Morning,Average
528,76,M,Middle aged,"N",Food,3.5,Morning,Cheap
573,23,F,Young,"N",Beverages,5.0,Morning,Average
605,33,F,Young,"N",Beverages,7.0,Morning,Average
639,87,M,Middle aged,"N",Beverages,6.0,Morning,Average
640,45,F,Senior,"N",Beverages,3.0,Morning,Cheap
650,45,F,Senior,"N",Beverages,6.0,Morning,Average
652,27,M,Middle aged,"N",Beverages,7.0,Morning,Average
676,42,F,Middle aged,"N",Beverages,5.0,Morning,Average
680,36,F,Senior,"N",Beverages,3.75,Morning,Cheap
696,59,F,Senior,"N",Beverages,9.0,Morning,Expensive
703,61,N,Middle aged,"N",Beverages,9.5,Morning,Expensive
707,26,M,Middle aged,"N",Beverages,6.0,Morning,Average
707,74,M,Middle aged,"N",Food,3.5,Morning,Cheap
713,53,N,Middle aged,"N",Beverages,6.0,Morning,Average
735,41,M,Senior,"N",Beverages,8.5,Morning,Expensive
735,64,M,Senior,"N",Add-ons,0.8,Morning,Cheap
735,83,M,Senior,"N",Merchandise,14.0,Morning,Expensive
842,30,F,Young,"N",Beverages,3.0,Morning,Cheap
893,22,N,Middle aged,"N",Beverages,2.0,Morning,Cheap
912,48,M,Senior,"N",Beverages,2.5,Morning,Cheap
951,45,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
957,61,M,Middle aged,"N",Beverages,4.75,Morning,Average
958,42,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
966,40,N,Young,"N",Beverages,3.75,Morning,Cheap
966,84,N,Young,"N",Add-ons,1.6,Morning,Cheap
966,75,N,Young,"N",Food,3.5,Morning,Cheap
978,43,F,Middle aged,"N",Beverages,6.0,Morning,Average
1031,32,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
1048,45,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
1048,76,N,Middle aged,"N",Food,3.5,Morning,Cheap
1057,38,M,Middle aged,"N",Beverages,3.75,Morning,Cheap
1057,65,M,Middle aged,"N",Add-ons,0.8,Morning,Cheap
1060,25,N,Middle aged,"N",Beverages,4.4,Morning,Average
1092,54,N,Young,"N",Beverages,2.5,Morning,Cheap
1092,75,N,Young,"N",Food,3.5,Morning,Cheap
1107,44,F,Senior,"N",Beverages,2.5,Morning,Cheap
1108,42,N,Young,"N",Beverages,2.5,Morning,Cheap
1136,29,M,Young,"N",Beverages,5.0,Morning,Average
1143,48,N,Young,"N",Beverages,2.5,Morning,Cheap
1151,61,N,Middle aged,"N",Beverages,4.75,Morning,Average
1165,45,F,Young,"N",Beverages,3.0,Morning,Cheap
1177,23,N,Young,"N",Beverages,5.0,Morning,Average
1214,45,N,Young,"N",Beverages,3.0,Morning,Cheap
1239,54,N,Young,"N",Beverages,5.0,Morning,Average
1262,16,F,Senior,"N",Whole Bean/Teas,8.95,Evening,Expensive
1274,38,N,Middle aged,"N",Beverages,3.75,Evening,Cheap
1274,64,N,Middle aged,"N",Add-ons,0.8,Evening,Cheap
1300,63,F,Middle aged,"N",Add-ons,1.6,Evening,Cheap
1321,40,M,Senior,"N",Beverages,3.75,Evening,Cheap
1321,65,M,Senior,"N",Add-ons,1.6,Evening,Cheap
1327,41,F,Middle aged,"N",Beverages,4.25,Evening,Average
1327,84,F,Middle aged,"N",Add-ons,0.8,Evening,Cheap
1341,22,M,Senior,"N",Beverages,2.0,Evening,Cheap
1353,31,N,Middle aged,"N",Beverages,2.2,Evening,Cheap
1369,59,N,Young,"N",Beverages,9.0,Morning,Expensive
1369,77,N,Young,"N",Food,3.0,Morning,Cheap
1370,48,N,Young,"N",Beverages,5.0,Morning,Average
1445,43,F,Young,"N",Beverages,3.0,Evening,Cheap
1503,35,F,Senior,"N",Beverages,3.1,Evening,Cheap
1549,31,N,Middle aged,"N",Beverages,4.4,Morning,Average
1557,33,F,Young,"N",Beverages,3.5,Evening,Cheap
